GEMS.Station.Number,Sample.Date,pH,NO2N,NO3N,TP,O2-Dis,NH4N
AUT00231,2019-09-12,9.1,0.003004115373,0.027981083704,0.019,9.5,0.00800095296
AUT00231,2020-06-24,9.0,0.01001371791,0.092937170874,0.067,9.9,0.00800095296
AUT00231,2020-07-13,9.0,0.01001371791,0.067954060424,0.054,9.6,0.02900345448
AUT00231,2020-08-10,9.1,0.01001371791,0.0499662209,0.039,9.8,0.01900226328
AUT00231,2020-09-14,9.1,0.01001371791,0.05496284299,0.027,10.7,0.02700321624
AUT00231,2021-06-28,8.9,0.01001371791,0.142903391774,0.024,8.3,0.04400524128
AUT00231,2021-07-21,9.0,0.01001371791,0.14490204061,0.03,7.2,0.02200262064
AUT00231,2021-08-09,9.0,0.01001371791,0.043970274392,0.024,8.9,0.0450053604
AUT00231,2021-10-18,8.9,0.01001371791,0.073950006932,0.037,10.6,0.07100845752
AUT00232,2016-06-21,8.9,0.003004115373,0.05995946508,0.031,9.5,0.01300154856
AUT00232,2016-07-18,8.8,0.003004115373,0.055962167408,0.047,9.9,0.0150017868
AUT00232,2016-08-23,7.2,0.003004115373,0.052964194154,0.034,9.1,0.03100369272
AUT00232,2016-09-19,8.9,0.003004115373,0.032977705794,0.086,8.6,0.01300154856
AUT00232,2017-06-26,8.9,0.003004115373,0.026981759286,0.08,8.1,0.01100131032
AUT00232,2017-07-17,8.9,0.003004115373,0.036975003466,0.024,9.1,0.00800095296
AUT00232,2017-08-21,9.0,0.003004115373,0.027981083704,0.031,9.1,0.01800214416
AUT00232,2017-09-25,9.0,0.003004115373,0.027981083704,0.025,10.4,0.01300154856
AUT00232,2018-06-11,8.9,0.003004115373,0.070952033678,0.029,8.2,0.00600071472
AUT00232,2018-07-16,9.0,0.003004115373,0.026981759286,0.031,8.1,0.01200142944
AUT00232,2018-08-13,9.0,0.003004115373,0.030979056958,0.037,8.5,0.00700083384
AUT00232,2018-09-26,9.0,0.003004115373,0.035975679048,0.024,10.6,0.00900107208
AUT00232,2019-06-06,8.9,0.003004115373,0.057960816244,0.037,8.0,0.1200142944
AUT00232,2019-08-09,9.0,0.003004115373,0.027981083704,0.029,8.0,0.04400524128
AUT00232,2019-09-12,9.1,0.003004115373,0.02997973254,0.075,9.8,0.00800095296
AUT00232,2020-06-24,9.0,0.01001371791,0.103929739472,0.089,9.9,0.00700083384
AUT00232,2020-07-13,9.1,0.01001371791,0.06495608717,0.038,9.6,0.05800690896
AUT00232,2020-08-10,9.1,0.01001371791,0.036975003466,0.123,9.6,0.0150017868
AUT00232,2020-09-14,9.1,0.01001371791,0.063956762752,0.027,9.0,0.03400405008
AUT00232,2021-06-28,8.9,0.01001371791,0.120918254578,0.024,8.2,0.0800095296
AUT00232,2021-07-21,9.0,0.01001371791,0.126914201086,0.033,7.3,0.03900464568
AUT00232,2021-08-09,9.1,0.01001371791,0.037974327884,0.034,8.8,0.03400405008
AUT00232,2021-10-18,9.0,0.01001371791,0.0499662209,0.026,10.6,0.08701036344
AUT00233,2016-06-21,8.9,0.003004115373,0.030979056958,0.033,9.2,0.02300273976
AUT00233,2016-07-18,8.8,0.003004115373,0.05496284299,0.056,9.8,0.02300273976
AUT00233,2016-08-23,8.9,0.003004115373,0.058960140662,0.037,9.1,0.01700202504
AUT00233,2016-09-19,8.9,0.003004115373,0.038973652302,0.079,8.6,0.01200142944
AUT00233,2017-06-26,8.9,0.003004115373,0.032977705794,0.045,8.1,0.0200023824
AUT00233,2017-07-17,8.9,0.003004115373,0.030979056958,0.02,9.1,0.01200142944
AUT00233,2017-08-21,9.0,0.003004115373,0.022984461614,0.033,9.0,0.02600309712
AUT00233,2017-09-25,8.9,0.003004115373,0.036975003466,0.025,10.5,0.01100131032
AUT00233,2018-06-11,8.8,0.006008230746,0.093936495292,0.024,8.0,0.05800690896
AUT00233,2018-07-16,8.9,0.003004115373,0.027981083704,0.027,8.1,0.0100011912
AUT00233,2018-08-13,8.9,0.003004115373,0.033977030212,0.026,8.3,0.05200619424
AUT00233,2018-09-26,8.9,0.003004115373,0.033977030212,0.026,10.4,0.01400166768
AUT00233,2019-06-06,8.9,0.003004115373,0.067954060424,0.041,7.9,0.1300154856
AUT00233,2019-08-09,9.0,0.003004115373,0.033977030212,0.031,8.4,0.03800452656
AUT00233,2019-09-12,9.0,0.003004115373,0.040972301138,0.023,8.6,0.01600190592
AUT00233,2020-06-24,9.0,0.01001371791,0.06995270926,0.041,9.7,0.01400166768
AUT00233,2020-07-13,9.1,0.01001371791,0.077947304604,0.035,9.4,0.0450053604
AUT00233,2020-08-10,9.0,0.01001371791,0.086941224366,0.027,8.5,0.03900464568
AUT00233,2020-09-14,9.1,0.01001371791,0.073950006932,0.023,8.3,0.03200381184
AUT00233,2021-06-28,8.9,0.01001371791,0.14490204061,0.023,8.0,0.04700559864
AUT00233,2021-07-21,9.0,0.01001371791,0.141904067356,0.045,7.2,0.03800452656
AUT00233,2021-08-09,9.0,0.01001371791,0.04496959881,0.029,8.8,0.01700202504
AUT00233,2021-10-18,8.9,0.01001371791,0.04496959881,0.03,10.4,0.05700678984
AUT00234,2016-06-21,8.9,0.003004115373,0.08993919762,0.026,9.2,0.01400166768
AUT00234,2016-07-18,8.8,0.003004115373,0.040972301138,0.025,9.8,0.01300154856
AUT00234,2016-08-23,8.9,0.003004115373,0.056961491826,0.035,9.3,0.01100131032
AUT00234,2016-09-19,8.9,0.003004115373,0.043970274392,0.109,8.8,0.02300273976
AUT00234,2017-06-26,8.9,0.003004115373,0.040972301138,0.045,8.4,0.01700202504
AUT00234,2017-07-17,9.0,0.003004115373,0.03497635463,0.017,9.6,0.01300154856
AUT00234,2017-08-21,9.0,0.003004115373,0.033977030212,0.035,9.3,0.03100369272
AUT00234,2017-09-25,9.0,0.003004115373,0.040972301138,0.023,10.3,0.01400166768
AUT00234,2018-06-11,8.9,0.003004115373,0.048966896482,0.033,9.0,0.03600428832
AUT00234,2018-07-16,9.0,0.003004115373,0.028980408122,0.022,8.4,0.01300154856
AUT00234,2018-08-13,9.0,0.003004115373,0.052964194154,0.04,8.5,0.05100607512
AUT00234,2018-09-26,9.0,0.003004115373,0.040972301138,0.026,10.9,0.01700202504
AUT00234,2019-06-06,8.9,0.003004115373,0.080945277858,0.036,7.9,0.08601024432
AUT00234,2019-08-09,8.9,0.003004115373,0.055962167408,0.038,8.0,0.06300750456
AUT00234,2019-09-12,9.1,0.003004115373,0.041971625556,0.023,8.9,0.02200262064
AUT00234,2020-06-24,9.0,0.01001371791,0.055962167408,0.051,10.1,0.02900345448
AUT00234,2020-07-13,9.1,0.01001371791,0.05496284299,0.031,9.5,0.04600547952
AUT00234,2020-08-10,9.1,0.01001371791,0.092937170874,0.028,8.4,0.03400405008
AUT00234,2020-09-14,9.1,0.01001371791,0.063956762752,0.023,8.9,0.05100607512
AUT00234,2021-06-28,8.9,0.01001371791,0.140904742938,0.023,8.3,0.0550065516
AUT00234,2021-07-21,9.0,0.01001371791,0.156893933626,0.04,7.2,0.05200619424
AUT00234,2021-08-09,9.0,0.01001371791,0.052964194154,0.029,9.1,0.0350041692
AUT00234,2021-10-18,9.0,0.01001371791,0.050965545318,0.03,10.5,0.0950113164
AUT00235,2016-01-11,7.8536363636363635,0.008102008127181818,0.5139252938750909,0.013181818181818183,6.442857142857143,0.01582006608
AUT00235,2016-02-08,8.0,0.001219852908909091,0.5442684171125455,0.009363636363636364,9.607142857142858,0.0040913964
AUT00235,2016-04-04,8.138181818181819,0.001902606403090909,0.5391809473481818,0.006818181818181818,11.042857142857143,0.00618255456
AUT00235,2016-05-03,8.149999999999999,0.0012945006243636362,0.5162873334085455,0.005636363636363636,10.828571428571427,0.00581887488
AUT00235,2016-06-01,8.194545454545455,0.0018752962632727272,0.5028418776027272,0.006090909090909091,9.964285714285714,0.0077281932000000005
AUT00235,2016-07-04,8.093636363636364,0.0021392942809090906,0.5008432287667273,0.007,8.985714285714286,0.007364513519999999
AUT00235,2016-08-01,8.04,0.0021210875211818184,0.48621675319418184,0.007272727272727273,7.885714285714286,0.00900107208
AUT00235,2016-09-05,7.985454545454545,0.0027401173554545454,0.4307996718323636,0.006090909090909091,7.114285714285714,0.00745543344
AUT00235,2016-10-03,7.928181818181819,0.009112483298272727,0.3134244765545455,0.016181818181818183,6.1499999999999995,0.052188034079999994
AUT00235,2016-11-08,7.841818181818183,0.011078813360636363,0.45750888809527274,0.012363636363636365,6.228571428571429,0.02745781584
AUT00235,2016-12-05,7.962727272727273,0.0013746103680000001,0.49593745435109093,0.007363636363636364,6.928571428571429,0.00600071472
AUT00235,2017-01-10,7.922727272727273,0.0006827534941818182,0.5077476520183637,0.006818181818181818,9.314285714285715,0.00445507608
AUT00235,2017-02-07,8.034545454545453,0.0010013717910909092,0.5015700101616364,0.006909090909090909,10.721428571428572,0.00400047648
AUT00235,2017-03-01,8.121818181818181,0.0008921312320909091,0.53963518572,0.007545454545454546,11.314285714285715,0.0033640370399999997
AUT00235,2017-04-05,8.186363636363636,0.0021575010405454546,0.5318222857247273,0.009363636363636364,12.035714285714286,0.01609282584
AUT00235,2017-05-03,8.255454545454546,0.0022758449795454547,0.4955740636536364,0.005909090909090909,11.207142857142857,0.014819946959999998
AUT00235,2017-06-01,8.214545454545455,0.002111984141090909,0.5239185380550909,0.006181818181818182,10.328571428571427,0.0100011912
AUT00235,2017-07-03,8.105454545454545,0.002084674001363636,0.5197395450343637,0.004727272727272727,9.457142857142857,0.00745543344
AUT00235,2017-08-01,8.091818181818182,0.002130190901,0.5004798380692728,0.005909090909090909,8.55,0.00854647248
AUT00235,2017-09-05,8.040909090909091,0.004360518981,0.4889421834250909,0.006727272727272727,7.692857142857143,0.00809187288
AUT00235,2017-10-04,8.016363636363637,0.014465270690272725,0.45941668925690915,0.008454545454545454,7.507142857142858,0.0195477828
AUT00235,2017-11-08,7.96,0.001846974636888889,0.5180941927097779,0.010555555555555556,6.9750000000000005,0.010445688586666666
AUT00235,2017-11-09,8.254999999999999,0.002803841015,0.470681800878,0.0075,9.649999999999999,0.0100011912
AUT00235,2017-12-06,7.962727272727273,0.0012926799483636365,0.5279158357270909,0.007272727272727273,7.957142857142857,0.00645531432
AUT00235,2018-01-08,8.083636363636364,0.0011743360092727273,0.5391809473481818,0.007454545454545455,9.735714285714286,0.004545996
AUT00235,2018-02-05,8.107272727272727,0.0008739244722727273,0.5314588950272727,0.008636363636363636,10.6,0.00581887488
AUT00235,2018-03-08,8.159090909090908,0.0008102008129090909,0.5478114764127273,0.006545454545454546,11.435714285714285,0.00400047648
AUT00235,2018-04-04,8.316363636363636,0.0009194413718181818,0.5326399147940001,0.006454545454545455,12.178571428571429,0.00563703504
AUT00235,2018-05-08,8.247272727272728,0.0023850855386363637,0.4772228334321818,0.006545454545454545,11.285714285714286,0.026094017039999997
AUT00235,2018-06-05,8.135454545454547,0.005653198929272727,0.4572363450721818,0.011454545454545455,10.15,0.06282566472000001
AUT00235,2018-07-09,8.138181818181819,0.0033045269103636364,0.41317522300581816,0.012454545454545456,8.85,0.12710604816
AUT00235,2018-08-06,8.102727272727272,0.01938109584590909,0.35657712187727275,0.019181818181818182,8.77142857142857,0.04573271976
AUT00235,2018-09-10,8.038181818181819,0.004997755575181818,0.3508537183923636,0.020545454545454547,7.571428571428571,0.13274308320000003
AUT00235,2018-10-02,8.011818181818182,0.0034319742292727275,0.35103541374109093,0.042,7.035714285714286,0.1759300452
AUT00235,2018-11-05,7.98,0.0030496322725454546,0.38319549046581813,0.02109090909090909,6.821428571428571,0.08391908616
AUT00235,2018-12-11,7.931818181818182,0.002940391714,0.48558081947363635,0.00890909090909091,7.671428571428572,0.01663834536
AUT00235,2019-01-08,7.935454545454546,0.0010195785508181818,0.5130168171314545,0.007727272727272728,9.857142857142858,0.00572795496
AUT00235,2019-02-05,8.078181818181818,0.0008102008129090909,0.4998439043487272,0.006909090909090909,11.064285714285715,0.00463691592
AUT00235,2019-03-06,8.14,0.0013655069876363638,0.5415429868816364,0.009727272727272727,11.521428571428572,0.00791003304
AUT00235,2019-04-09,8.216363636363637,0.0021757078004545453,0.5641640577981818,0.008454545454545454,11.785714285714286,0.009819351359999999
AUT00235,2019-05-06,8.237272727272726,0.002548946377090909,0.5190127636394546,0.006909090909090909,11.114285714285714,0.01736570472
AUT00235,2019-06-03,8.19090909090909,0.0020846740011818184,0.5103822345749092,0.007909090909090909,10.071428571428571,0.01600190592
AUT00235,2019-07-01,8.08,0.0021301909009090905,0.5332758485145455,0.007181818181818182,9.035714285714286,0.007637273280000001
AUT00235,2019-08-05,8.104545454545455,0.012553560907363637,0.4864892962172727,0.008363636363636363,8.342857142857143,0.01754754456
AUT00235,2019-09-03,8.033636363636363,0.016222223014363636,0.39709518464345456,0.01,7.3357142857142845,0.04846031736
AUT00235,2019-10-09,8.008181818181818,0.014592718008909093,0.4387942671763636,0.011181818181818182,6.914285714285714,0.032185651679999996
AUT00235,2019-11-04,8.011818181818182,0.008648210922363635,0.46468585437000004,0.009818181818181818,7.064285714285715,0.02391193896
AUT00235,2019-12-04,7.9363636363636365,0.0038325229457272726,0.463686529952,0.010727272727272726,6.964285714285714,0.02482113816
AUT00235,2020-01-08,7.915454545454546,0.0013837137472727272,0.5353653450249091,0.007818181818181818,8.007142857142856,0.00627347448
AUT00235,2020-02-17,8.067272727272728,0.000992268411090909,0.5489924961794546,0.010454545454545454,10.592857142857142,0.0049096756799999995
AUT00235,2020-03-09,8.148181818181818,0.0008284075727272727,0.541361291532909,0.010636363636363637,11.307142857142859,0.00390955656
AUT00235,2020-04-20,8.205454545454545,0.0016841252847272727,0.4930303287714546,0.007545454545454546,11.392857142857142,0.01736570472
AUT00235,2020-05-13,8.182727272727274,0.003441077609181818,0.482673693894,0.008272727272727272,10.299999999999999,0.038640966
AUT00235,2020-06-08,8.096363636363636,0.0031042525523636362,0.49593745435109093,0.011727272727272727,9.65,0.03564060864
AUT00235,2020-07-01,8.065454545454545,0.0027492207353636364,0.4674112846009091,0.010090909090909091,8.678571428571429,0.01118315016
AUT00235,2020-08-05,7.987272727272727,0.014173962532636364,0.4186260834676364,0.01636363636363636,7.414285714285714,0.039732005040000004
AUT00235,2020-09-09,7.955454545454544,0.015930914857,0.4499685311230909,0.010545454545454545,6.471428571428571,0.02654861664
AUT00235,2020-10-05,7.920909090909091,0.015066093764636362,0.41799014974709087,0.01681818181818182,5.914285714285714,0.05582483088
AUT00235,2020-11-02,7.941818181818181,0.017041527207090908,0.40935962068254544,0.018363636363636363,6.228571428571429,0.056006670720000006
AUT00235,2020-12-02,7.895454545454545,0.013372865099999999,0.38791956953272727,0.014363636363636363,6.471428571428572,0.05036963568
AUT00235,2021-01-12,7.883636363636364,0.0008921312320909091,0.5100188438774546,0.00818181818181818,8.264285714285714,0.004545996
AUT00235,2021-02-02,7.9781818181818185,0.0011197157298181819,0.5168324194547274,0.008,9.892857142857142,0.00427323624
AUT00235,2021-03-03,8.093636363636364,0.0007555805334545453,0.5177408961983636,0.00909090909090909,10.928571428571429,0.0038186366399999994
AUT00235,2021-04-12,8.227272727272727,0.0012744731882727274,0.49303032877145453,0.007454545454545455,11.642857142857142,0.0072735936
AUT00235,2021-05-04,8.213636363636363,0.0016386083854545456,0.49475643458436364,0.006181818181818182,11.15,0.01763846448
AUT00235,2021-06-01,8.186363636363636,0.0034683877487272727,0.49321202412018184,0.007727272727272727,10.414285714285715,0.0300035736
AUT00235,2021-07-07,8.082727272727272,0.002139294280909091,0.5025693345796364,0.006,9.292857142857143,0.00827371272
AUT00235,2021-08-04,8.027272727272727,0.002111984141090909,0.4928486334227273,0.009363636363636364,7.964285714285714,0.01072855056
AUT00235,2021-09-07,8.026363636363635,0.020710189314,0.45796312646709086,0.009909090909090909,7.435714285714285,0.01709294496
AUT00235,2021-10-04,7.980909090909091,0.007546701952363636,0.47059095320363636,0.009545454545454544,6.828571428571428,0.01109223024
AUT00235,2021-11-08,7.975454545454546,0.004278588561545455,0.46032516600054546,0.010181818181818183,6.985714285714287,0.015910986000000002
AUT00235,2021-12-09,7.907272727272727,0.0015111610665454545,0.5057490031823636,0.008545454545454545,6.872727272727272,0.00791003304
AUT00236,2016-01-25,8.0875,0.003004115373,0.8057053120125,0.00775,10.6375,0.00800095296
AUT00236,2016-02-17,8.2,0.004381001585625,0.8381833555975,0.008875,10.9625,0.00812596785
AUT00236,2016-03-15,8.1,0.006008230746,0.8356850445524999,0.01025,11.2625,0.00800095296
AUT00236,2016-04-05,8.174999999999999,0.004130658637875,0.78446966813,0.008,11.05,0.0087510423
AUT00236,2016-05-10,8.15,0.004756516007250001,0.786967979175,0.00825,9.737499999999999,0.00950113164
AUT00236,2016-06-21,8.125,0.005132030428875,0.682038915285,0.01375,9.3125,0.00800095296
AUT00236,2016-07-20,8.1,0.005006858955,0.722011892005,0.007625,8.6875,0.00837599763
AUT00236,2016-08-17,8.1375,0.004130658637875,0.7307559806625,0.006500000000000001,8.4625,0.0112513401
AUT00236,2016-09-21,8.0125,0.0040054871640000005,0.7532407800675001,0.008375,8.0,0.00850101252
AUT00236,2016-10-17,8.1625,0.004130658637875,0.68453722633,0.00525,8.4,0.00800095296
AUT00236,2016-11-14,8.125,0.00425583011175,0.7332542917075,0.01,8.85,0.0100011912
AUT00236,2016-12-06,8.05,0.004506173059500001,0.7957120678325,0.010125,9.6125,0.00800095296
AUT00236,2017-01-30,8.149999999999999,0.003004115373,0.7907154457425,0.005875,10.975,0.00812596785
AUT00236,2017-02-22,8.1875,0.0046313445333749995,0.81944602276,0.0095,10.725,0.012001429440000001
AUT00236,2017-03-15,8.2,0.005006858955,0.8506749108225,0.011375,10.825,0.01087629543
AUT00236,2017-04-24,8.175,0.00425583011175,0.7857188236525,0.00875,10.3375,0.01287653367
AUT00236,2017-05-16,8.175,0.004631344533375,0.7732272684275,0.00925,9.5875,0.01225145922
AUT00236,2017-06-12,8.15,0.004005487164,0.7132678033475,0.006625,9.4625,0.00800095296
AUT00236,2017-07-17,8.15,0.0045061730595,0.72451020305,0.00675,8.7,0.00850101252
AUT00236,2017-08-16,8.2,0.005006858955,0.6907830039425,0.007625,8.2,0.00887605719
AUT00236,2017-09-14,8.0625,0.005632716324375,0.72451020305,0.00825,8.6,0.01337659323
AUT00236,2017-10-11,8.1375,0.005006858955,0.68953384842,0.00925,8.7,0.01450172724
AUT00236,2017-11-08,8.1625,0.006884431063125,0.6995270926,0.009625,9.5125,0.01237647411
AUT00236,2017-12-06,8.125,0.0037551442162500003,0.7757255794725,0.008375,9.5125,0.00800095296
AUT00236,2018-01-15,8.149999999999999,0.0045061730595,0.8281901114175,0.011625,10.8125,0.00812596785
AUT00236,2018-02-19,8.1375,0.00375514421625,0.881903798885,0.01175,11.1125,0.010126206090000001
AUT00236,2018-03-14,8.1,0.0032544583207500003,0.9031394427675,0.012375,11.2125,0.010126206090000001
AUT00236,2018-04-17,8.1375,0.004756516007250001,0.8631664660475,0.0095,11.05,0.009751161420000001
AUT00236,2018-05-22,8.0125,0.004130658637875,0.76448317977,0.007625,10.0125,0.011001310319999999
AUT00236,2018-06-19,8.0125,0.00475651600725,0.642065938565,0.008749999999999999,9.012500000000001,0.00925110186
AUT00236,2018-07-17,7.9875,0.003880315690125,0.6695473600599999,0.00575,9.375,0.010626265650000001
AUT00236,2018-08-07,7.9625,0.0036299727423750004,0.65955411588,0.007375,8.675,0.01175139966
AUT00236,2018-09-26,7.8375,0.003880315690125,0.7132678033475,0.00775,8.4125,0.0112513401
AUT00236,2018-10-15,7.975,0.004881687481125,0.61458451707,0.006625000000000001,8.925,0.01087629543
AUT00236,2018-11-07,7.8500000000000005,0.00525720190275,0.62957438334,0.005625,8.875,0.01387665279
AUT00236,2018-12-05,7.9875,0.004631344533375,0.7357526027525,0.0065,9.025,0.02450291844
AUT00236,2019-01-16,8.0,0.0038803156901249997,0.836934200075,0.00925,10.975,0.01775211438
AUT00236,2019-02-19,8.0,0.0032544583207500003,0.87440886575,0.0085,11.1625,0.01412668257
AUT00236,2019-03-12,8.0,0.003004115373,0.8806546433625,0.008,11.3625,0.02075247174
AUT00236,2019-04-09,8.0875,0.006383745167625,0.8256918003725,0.007625,11.35,0.02187760575
AUT00236,2019-05-22,8.025,0.00375514421625,0.7594865576800001,0.0085,9.95,0.01387665279
AUT00236,2019-06-18,7.775,0.005132030428875001,0.722011892005,0.007625,9.9125,0.01025122098
AUT00236,2019-07-09,7.9125,0.004381001585625001,0.6533083382675,0.006125,10.275,0.00975116142
AUT00236,2019-08-13,8.0375,0.005883059272125,0.6633015824475,0.0072499999999999995,8.8625,0.01212644433
AUT00236,2019-09-19,7.95,0.006383745167625,0.68953384842,0.006500000000000001,8.575,0.01025122098
AUT00236,2019-10-14,8.0625,0.0053823733766250005,0.6707965155825,0.009375,9.3,0.01362662301
AUT00236,2019-11-11,7.95,0.004756516007250001,0.7332542917075,0.008,9.3625,0.01312656345
AUT00236,2019-12-03,7.875,0.003004115373,0.7307559806624999,0.007,9.6375,0.0087510423
AUT00236,2020-01-14,7.8625,0.0033796297946250002,0.7807222015625,0.00825,10.3875,0.010126206090000001
AUT00236,2020-02-20,7.8375,0.00525720190275,0.8481765997774999,0.008,10.9125,0.0112513401
AUT00236,2020-05-06,7.862500000000001,0.00375514421625,0.7182644254375,0.00725,10.1,0.0150017868
AUT00236,2020-06-22,7.9875,0.004881687481125,0.717015269915,0.005125,9.1,0.012501489000000001
AUT00236,2020-07-08,7.8875,0.005006858955,0.751991624545,0.005625,8.825,0.01187641455
AUT00236,2020-08-10,7.8125,0.0046313445333749995,0.6707965155825,0.00675,8.5625,0.01137635499
AUT00236,2020-09-16,7.6,0.0065089166415,0.6957796260325,0.005875,8.6,0.00900107208
AUT00236,2020-10-14,7.5375,0.004631344533375,0.7082711812575,0.006875,8.875,0.01112632521
AUT00236,2020-11-09,7.625,0.005006858955,0.6882846928975,0.006,9.25,0.00925110186
AUT00236,2020-12-10,7.525,0.003004115373,0.7332542917075,0.005,9.5125,0.00800095296
AUT00236,2021-01-19,7.8875,0.003004115373,0.77947304604,0.00575,10.8375,0.00850101252
AUT00236,2021-02-08,7.7125,0.00425583011175,0.83443588903,0.011,11.0625,0.01537683147
AUT00236,2021-03-24,8.1,0.005006858955,0.821944333805,0.0053750000000000004,11.225,0.01025122098
AUT00236,2021-04-19,8.125,0.004005487164,0.80945277858,0.005875,11.3375,0.01462674213
AUT00236,2021-05-26,8.2,0.005632716324375,0.6882846928974999,0.00925,10.325000000000001,0.01387665279
AUT00236,2021-06-16,8.1625,0.0055075448505,0.68453722633,0.006625,9.8375,0.01012620609
AUT00236,2021-07-12,8.0625,0.005132030428875,0.7082711812575,0.0075,9.25,0.00950113164
AUT00236,2021-08-25,7.8625,0.004381001585625001,0.71951358096,0.008875000000000001,8.6625,0.00900107208
AUT00236,2021-09-15,8.0625,0.005883059272125,0.6333218499075,0.006500000000000001,8.7375,0.01062626565
AUT00236,2021-10-11,7.875,0.0055075448505,0.677042293195,0.00625,9.075,0.01437671235
AUT00236,2021-11-24,7.7625,0.005883059272125,0.7407492248425,0.0053750000000000004,9.325,0.01087629543
AUT00236,2021-12-15,7.8375,0.00375514421625,0.7632340242475,0.006500000000000001,9.8375,0.010126206090000001
AUT00252,2016-03-16,7.89375,0.0020227710178,0.10077453917613334,0.027639999999999998,6.65625,0.15865222973600002
AUT00252,2016-06-02,8.1375,0.0020361226416666664,0.06239848287593333,0.03130666666666667,6.6625,0.1652930206928
AUT00252,2016-09-07,8.1125,0.002002743582,0.05292422117706666,0.03290666666666667,5.8,0.183988580776
